id,url,location,latitude,longitude,wolves,detections
139318401.0,https://inaturalist-open-data.s3.amazonaws.com/photos/139318401/original.jpg,world,38.7424865881,30.2522432646,6,1340 1444 1033 875 1308 866 1071 528 1070 502 632 821 743 534 1006 420 841 321 576 533 933 318 824 447
139318479.0,https://inaturalist-open-data.s3.amazonaws.com/photos/139318479/original.jpg,world,38.7424865881,30.2522432646,5,1255 1453 795 890 1222 875 911 515 528 815 987 474 744 288 459 534 832 295 732 461
139318532.0,https://inaturalist-open-data.s3.amazonaws.com/photos/139318532/original.jpg,world,38.7424865881,30.2522432646,5,803 1407 1174 982 1360 898 1094 480 1116 621 1019 479 867 358 1111 893 959 437 627 780
139318257.0,https://inaturalist-open-data.s3.amazonaws.com/photos/139318257/original.jpg,world,38.7424865881,30.2522432646,6,1489 1017 1178 602 1097 1017 1471 1528 1171 509 724 899 862 429 1168 615 940 288 674 547 1113 287 908 455
138991378.0,https://static.inaturalist.org/photos/138991378/original.jpeg,world,31.8595110997,35.242229,1,164 1809 1745 326
138991437.0,https://static.inaturalist.org/photos/138991437/original.jpeg,world,31.8595110997,35.242229,1,560 1503 1731 670
138991488.0,https://static.inaturalist.org/photos/138991488/original.jpeg,world,31.8595110997,35.242229,1,22 1600 1549 577
138439018.0,https://inaturalist-open-data.s3.amazonaws.com/photos/138439018/original.jpg,world,37.668016,-77.8102939722,1,454 1334 871 894
134568834.0,https://inaturalist-open-data.s3.amazonaws.com/photos/134568834/original.jpeg,world,39.1144666667,-77.564975,1,595 1051 957 1330
134568852.0,https://inaturalist-open-data.s3.amazonaws.com/photos/134568852/original.jpeg,world,39.1144666667,-77.564975,2,280 836 876 1668 799 519 1269 1111
121229649.0,https://inaturalist-open-data.s3.amazonaws.com/photos/121229649/original.jpeg,world,28.36816018,-81.67945919,1,284 228 1533 2045
119120588.0,https://inaturalist-open-data.s3.amazonaws.com/photos/119120588/original.jpeg,world,24.6092105317,118.307321759,1,178 534 1146 1653
117063108.0,https://static.inaturalist.org/photos/117063108/original.jpeg,world,30.533420006,77.8396036103,1,982 69 396 516
92412879.0,https://static.inaturalist.org/photos/92412879/original.jpeg,world,-32.5798925475,152.3815198102,1,1019 686 294 195
92412909.0,https://static.inaturalist.org/photos/92412909/original.jpeg,world,-32.5798925475,152.3815198102,1,529 953 699 1281
92412935.0,https://static.inaturalist.org/photos/92412935/original.jpeg,world,-32.5798925475,152.3815198102,1,927 431 1205 885
92412946.0,https://static.inaturalist.org/photos/92412946/original.jpeg,world,-32.5798925475,152.3815198102,1,205 126 760 639
92412964.0,https://static.inaturalist.org/photos/92412964/original.jpeg,world,-32.5798925475,152.3815198102,1,509 400 1187 878
92412973.0,https://static.inaturalist.org/photos/92412973/original.jpeg,world,-32.5798925475,152.3815198102,1,385 321 160 528
57358651.0,https://inaturalist-open-data.s3.amazonaws.com/photos/57358651/original.jpeg,world,38.0587,48.7632,1,1268 758 1389 647
57358719.0,https://inaturalist-open-data.s3.amazonaws.com/photos/57358719/original.jpeg,world,38.0587,48.7632,1,276 777 354 691
12445807.0,https://inaturalist-open-data.s3.amazonaws.com/photos/12445807/original.jpeg,world,-30.1743570833,17.9825298056,1,855 806 1140 624
5485716.0,https://inaturalist-open-data.s3.amazonaws.com/photos/5485716/original.jpeg,world,58.7335816667,-94.1121083333,1,1143 369 1705 968
5485740.0,https://inaturalist-open-data.s3.amazonaws.com/photos/5485740/original.jpeg,world,58.7335816667,-94.1121083333,2,424 526 969 993 1058 1016 1559 450
2473422.0,https://inaturalist-open-data.s3.amazonaws.com/photos/2473422/original.jpg,world,-25.5728980827,153.016862753,1,327 589 606 752
2473666.0,https://inaturalist-open-data.s3.amazonaws.com/photos/2473666/original.jpg,world,-25.5728980827,153.016862753,1,363 784 193 878
2473421.0,https://inaturalist-open-data.s3.amazonaws.com/photos/2473421/original.jpg,world,-25.5728980827,153.016862753,1,456 586 295 664
2473423.0,https://inaturalist-open-data.s3.amazonaws.com/photos/2473423/original.jpg,world,-25.5728980827,153.016862753,1,228 719 355 809
